video_id,video_title,author,comment,likes,date
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@김소닉-u8r,저래서 키작은 아재가 문제일듯,1,2026-05-17T13:16:20Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@SoyoungMin-g5f8d,"예은이 살을 급하게 빼는거 같은데
?
화이팅 급하게 빼며뺄수록 찌기도 쉬워지는데
하여간 화이팅 그정도 뺀거면 유지하는데 전력을 ..  .화이팅",0,2026-05-17T12:48:11Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@몰린-i7l,지예은 극대노 ㅋ,2,2026-05-17T12:43:03Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@juncho1079,권선징악 특집 한 번 가자 ㅋㅋㅋ 약속을 안 지킬 수록 벌을 받을 수 있게. 물론 과정에서 멤버들은 그런 줄 모르게 잘 짜야겠지. 벌칙은 단발성이 아닌 무서운 공포 체험으로 하고.,188,2026-05-17T12:04:57Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@C_-r3n,또치 분량도 잘뽑고 방송 너무 잘한다,22,2026-05-17T11:34:44Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@진우김-q3j,은혜로운 예 은!!!!!,6,2026-05-17T11:31:15Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@underground84100,그래 예은아 다음에 꼭 너가 복수해라 ㅋㅋㅋㅋㅋㅋㅋ,27,2026-05-17T11:13:09Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@mssonly,표정 ㅋㅋㅋㅋㅋ,22,2026-05-17T11:07:51Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@POPDUNASH,파워 스피드 어떻게 짠거 처럼 저러냐곸ㅋㅋㅋㅋㅋㅋㅋ,19,2026-05-17T11:05:17Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@미크슨,1:30 예은이 툴툴 거리는거 졸귀 ㅋㅋㅋ,37,2026-05-17T10:59:06Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@일상의브이로그,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,13,2026-05-17T10:57:56Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@레드리슬링,얼굴 표정 찐텐 ㅋㅋㅋㅋ,50,2026-05-17T10:56:39Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@케이트비숍,진짜 갈수록 잘한다 예은이 ㅋㅋㅋㅋㅋ,57,2026-05-17T10:55:42Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@VaderetroSatana911,"예은이 송지효 50인분은 하는듯
막내 잘 뽑았다",29,2026-05-17T10:54:26Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@장선우-w3p,1:18 예은이 ㅠㅠ😭,43,2026-05-17T10:54:02Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@박성욱-q5k,"어제방송도 존잼 가끔 이름표떼기  해주세요 
에스파  씨야 있지 좀 섭외해주세요",0,2026-05-18T11:27:13Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@채승헌-b3l,런닝맨 VS 골때녀 하고 축구시합 하면 좋을듯 합니다만은 ....ㅋㅋ,0,2026-05-18T09:16:06Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@kgy0p7p0,사랑해요 오빠❤,0,2026-05-18T03:23:16Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@kgy0p7p0,공명 오빠 화이팅~~~❤,0,2026-05-18T03:22:30Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@djremix12-r7m,전소바리 이상형이 공명 아니야~~전소민도 요즘 활동많이 하던데~~같이 부르지~~,2,2026-05-18T02:26:05Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@가나다라마바사-k3k,지예은 양세찬 경기가 대박인뎈ㅋㅋ,3,2026-05-18T01:47:21Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@오정석-n6b,요새 런닝맨 너무 재밌어요 ㅋㅋ,3,2026-05-18T01:05:38Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@김지율-i6z,죠언니 대결 후에 공명씨가 옷정리해주는거 쏘스윗🫢,1,2026-05-17T15:10:40Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@doyochie,"Gongmyung,,, wow,,",0,2026-05-17T13:25:03Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@twice89569,지효누나이쁘다😍😍😍😍😍,3,2026-05-17T13:17:00Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@lovesick0607,개인적으로 지예은과 양세찬 대결도 재미있었는데ㅋㅋㅋㅋㅋㅋㅋㅋ,13,2026-05-17T11:29:52Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@underground84100,그래 자주는 힘들더라도 가끔은 이름표떼기 해주세요..,10,2026-05-17T11:11:48Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@diversusreact1627,0:32 양세찬은 정말 잘생기고 귀엽다. ❤❤❤❤❤❤,1,2026-05-17T11:09:05Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@POPDUNASH,오랜만에 이름표때기 좋았음,9,2026-05-17T11:07:19Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@그끝에그대,"그래 미니게임으로 이름표 떼기 좋잖아.
미니게임으로 계속 했으면 좋겠다.
뛰고 떼고...❤",16,2026-05-17T10:52:17Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@Majesty_challenge1234,"요새 계속 먹기만하고 앉아서만 촬영하니 감 다 잃지.....
좀 예전 6명시절까지(강훈까지도)는 많이 움직이면서 촬영했다",7,2026-05-17T10:51:38Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@띠로롱-y2l,당신들의 정체성은 이름표 때기입니다.~,18,2026-05-17T10:49:07Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@레드리슬링,다음엔 진짜 뛰면서 이름표 때기 했으면 좋겠슴돠!,29,2026-05-17T10:48:21Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@darial7078,😮😮😮,1,2026-05-17T10:45:53Z
Wq1OTwel0YM,"하하 VS 공명, 무술인끼리 불붙은 이름표 뜯기 한판 승부↗",@장선우-w3p,0:45 공명 잘한다….👏👏👏👏,13,2026-05-17T10:43:25Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@오늘내일-e9y,심지어 양세찬 말 별로 없었음 ㅋㅋㅋ 그냥 때리고싶어서 때린거,1,2026-05-19T01:47:44Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@신호이-t3p,런닝맨 이신호사랑해요,1,2026-05-18T09:42:33Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@정재훈-h5o8z,지효는 무조건 하차가답..하는게없네..왜 나오는거야  지사업 홍보때문에 나오는거냐,5,2026-05-18T01:52:00Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@공성희-g3b,"유느님!
장난꾸러기 세요ㅋㅋ ㅋㅋㅋㅋ 
넘 웃껴요 ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ❤❤❤❤❤❤❤❤❤❤",3,2026-05-17T21:27:14Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@박성욱-q5k,"오늘방송도 재밌었어요 
런닝맨 pd님 인터뷰에서 언급도 하셨는데  에스파 이번컴백때 런닝맨 출연 존버합니다",0,2026-05-17T17:42:13Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@hanaru9232,"아~~저 앵앵 거리는 목소리 .. 너무 싫다..정말 싫다 , 그냥 편하게 말 하면 안되나.. 유치원 생인가..",5,2026-05-17T16:42:33Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@jjxx8704,ㅋㅋㅋㅋ,1,2026-05-17T15:59:19Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@캌킥킥,ㅋㅋㅋㅋ유느 알면서 장난 친다고 일부로 살짝 톡댐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6,2026-05-17T15:45:18Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@衣带渐寬,15년을 앉았다는말에 공명이 이해했 어.. 이건 그냥 놀린거야,8,2026-05-17T14:51:51Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@박정각-i4e,런닝맨👍👍👍👍👍,1,2026-05-17T13:24:04Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@싯팔이,아 뒷통수 갈긴거 윳겨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,12,2026-05-17T12:32:30Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@채승헌-b3l,런닝맨 VS 골때녀 하고 축구시합 하면 좋을듯 합니다만은 .....ㅋㅋ,1,2026-05-17T11:38:53Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@diversusreact1627,0:56 양세찬 너무 웃기고 귀엽네요 ㅋㅋㅋㅋㅋㅋㅋㅋ ❤️❤️❤️,2,2026-05-17T11:06:57Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@유경옥-x4h,참 잘했어요 꼬시디ㅡ,8,2026-05-17T11:01:19Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@영-d2c,ㅋㅋㅋㅋㅋㅋㅋㅋ 유느봐 😂😂😂,30,2026-05-17T10:49:12Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@yy1818-z8y,ㅆ ㅂ 무슨 먹방맨 이냐 그냥 촬영이 하루그냥  즐기다 가는거 같냐 게임 미션은 핑계고 마치 친목회 같노,1,2026-05-17T10:38:26Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@미크슨,0:47 석진이형 가르마 탄거 존잘이네,23,2026-05-17T10:35:40Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@darial7078,😂😂😂,6,2026-05-17T10:33:28Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@淋雨一直走-x4r,❤❤❤,7,2026-05-17T10:33:16Z
Vzdg6tcADSU,"“뒷모습이 너무 젊으니까” 유재석, 양세찬으로 착각해 지석진 뒤통수 가격 후 사과!",@장선우-w3p,0:35 유재석ㅋㅋㅋㅋㅋㅋ😂😂😂😂😂,19,2026-05-17T10:32:48Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@시그널-k2y,"박은채허수경누나 
박은채허다윤누나
전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현",0,2026-05-18T22:17:56Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@신호이-t3p,런닝맨 노래,1,2026-05-18T12:34:34Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@신호이-t3p,런닝맨 댄스,1,2026-05-18T12:34:03Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@신호이-t3p,런닝맨 이신호사랑해요,1,2026-05-18T12:33:46Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@박성욱-q5k,믿고보는 안테나형제  어제방송도 재밌었어요,2,2026-05-18T11:14:51Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@채승헌-b3l,런닝맨 VS 골때녀 하고 축구시합 하면 좋을듯 합니다만은 .....ㅋㅋ,0,2026-05-18T06:11:39Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@youth_cat,ㅋㅋㅋㅋ 공명 젓가락에 밥이 거의 눈덩이야 ㅋㅋㅋㅋ,0,2026-05-18T01:55:59Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@시그널-k2y,"박은채허수경누나 
박은채허다윤누나 
전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현",0,2026-05-17T21:41:29Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@aIwayswithme,여기엔 짤렸지만 석삼이형이 공명씨 그래도 이쁘게 보긴 한가봄 ㅋㅋㅋ 석삼이형 패배팀 저렇게 잘 안주시는데,6,2026-05-17T14:58:27Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@둥근해미친거또떴네,"와중에 탄수 채우는 김공명 ,,",0,2026-05-17T14:58:13Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@Sir_David_Beckham,ㅋㅋㅋ 통갈비 뺏어간건 사실상 갈비탕 한그릇 다먹은거라 봐도 무방하지 ㅇㅇ 😁🍖😋,3,2026-05-17T14:30:18Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@조심심-b5z,석진이형이 뺏을려고 하면 젓가락으로  막던데 재석이형 내로남불 심하긴하네 ㅋㅋ,8,2026-05-17T14:03:12Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@김소닉-u8r,"아니 맨날 뺏어먹고 맨날 난리나고
 유재석은 맨날 지석진 타겟이여 더러운 메뚜기 이게 런닝맨이냐 더러움맨이지 유재석 갈비 훔치고 세사람 따라할려고 자빠졌네 ㅉㅉ (참고로 이 댓글 참교육용 댓글임)",1,2026-05-17T13:42:57Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@윤복순-y7j,유느님?양세찬님~^^사랑해요~~너무예쁘네요~런닝맨오래오래했으면요~~런닝맨모두사랑해요~^^,6,2026-05-17T12:47:16Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@user-qwee4rdfs7,매일 지석진만 터는 똑같은 그림,10,2026-05-17T12:33:36Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@코덩,이럴거면 게임은 왜 하고...  맨날 밥머고 커피억고 디저트먹고 분량 채울게없나,13,2026-05-17T12:02:34Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@변정혁-z5l,지고맛 = 지석삼은 고통받아야 제맛,6,2026-05-17T11:31:39Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@StrangerJ21,그냥 이름을 먹방맨으로 바꾸는게....ㅋㅋㅋ 매주 먹는것만 나와...,10,2026-05-17T11:09:56Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@underground84100,오늘 이장면이 너무 웃겼음 ㅋㅋ 아 유느 ㅋㅋㅋㅋㅋ,12,2026-05-17T11:08:48Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@공성희-g3b,유느님   다다다다 가서  통갈비  가져오는 거 넘 웃껴요 ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,12,2026-05-17T11:06:37Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@POPDUNASH,단체 병아리 도적단ㅋㅋㅋㅋㅋㅋ,21,2026-05-17T11:05:00Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@diversusreact1627,0:50 양세찬 너무 웃기고 귀엽네요 ㅋㅋㅋㅋㅋㅋㅋㅋ ❤️❤️❤️,1,2026-05-17T11:02:41Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@레드리슬링,공명은 밥 반을 입으로 ㅋㅋㅋ,29,2026-05-17T10:58:18Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@TheJinseok89,오늘도 털리는 지석삼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,18,2026-05-17T10:54:12Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@키오지오-s7j5y,ㅋㅋㅋㅋ,4,2026-05-17T10:42:41Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@영-d2c,난 오늘 이 장면이 젤 웃기더라😂😂😂😂 유느ㅋㅋㅋ기,18,2026-05-17T10:38:44Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@영-d2c,아니 원시인같음 개웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,23,2026-05-17T10:38:17Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@yy1818-z8y,똘끼는 무슨 ㅋㅋㅋ 그냥 따라한거지,5,2026-05-17T10:31:54Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@장선우-w3p,0:34 유재석ㅋㅋㅋㅋㅋㅋㅋ😂😂😂😂,9,2026-05-17T10:29:49Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@장선우-w3p,0:34  유재석 ㅋㅋㅋㅋㅋㅋㅋ😂😂😂😂,15,2026-05-17T10:29:14Z
0SKrWock3gU,"지석진, 유재석 필두로 비어있는 틈 타 뺏어 먹은 공명에 배신감♨",@장선우-w3p,0:01 유재석 양세찬ㅋㅋㅋㅋㅋㅋㅋ😂😂😂😂,20,2026-05-17T10:28:20Z
jWk_3vFL9zg,"지예은, 영어 단어 하나도 못 들은 채 양세찬에게 도움 요청!",@탈다린,예은이 뇌에서 폐지된 서울 자치구 동대문구...,0,2026-05-18T12:33:46Z
jWk_3vFL9zg,"지예은, 영어 단어 하나도 못 들은 채 양세찬에게 도움 요청!",@zbxm0414,와 진짜 근데 심각하다 동대문구도 못찾고ㅠ연애하더니 나사하나 빼고 하나..이쁘다이쁘다 하니까 점점 저 더 설렁설렁 못해도 당당해 맨날 그놈의 대졸언급하면서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 노답.. 뭔빽일까 pd에 언니오빠들이 이쁘다 이쁘다해주니까 진짜 저 버라이어티 판에서 우오ㅓ 대박이다 하면서 먹는거 말고 하는일 없이 돈버네😅,2,2026-05-18T11:42:14Z
jWk_3vFL9zg,"지예은, 영어 단어 하나도 못 들은 채 양세찬에게 도움 요청!",@시그널-k2y,전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현,0,2026-05-17T21:58:26Z
jWk_3vFL9zg,"지예은, 영어 단어 하나도 못 들은 채 양세찬에게 도움 요청!",@박성욱-q5k,둘다 귀여워 오늘방송도 재밌었어요,4,2026-05-17T17:40:09Z
jWk_3vFL9zg,"지예은, 영어 단어 하나도 못 들은 채 양세찬에게 도움 요청!",@user-qwee4rdfs7,예은이  동대문도 못 들었을 줄은....ㅋㅋㅋ,23,2026-05-17T12:40:49Z
jWk_3vFL9zg,"지예은, 영어 단어 하나도 못 들은 채 양세찬에게 도움 요청!",@정정의복-d4c,정의복 결혼식 지예은 고백 강릉장로교희,3,2026-05-17T12:01:23Z
jWk_3vFL9zg,"지예은, 영어 단어 하나도 못 들은 채 양세찬에게 도움 요청!",@underground84100,예은아  동대문구를  못들었어?????,5,2026-05-17T11:07:12Z
jWk_3vFL9zg,"지예은, 영어 단어 하나도 못 들은 채 양세찬에게 도움 요청!",@diversusreact1627,0:46 양세찬 너무 웃기고 귀엽네요 ㅋㅋㅋㅋㅋㅋㅋㅋ ❤️❤️❤️,3,2026-05-17T10:24:29Z
jWk_3vFL9zg,"지예은, 영어 단어 하나도 못 들은 채 양세찬에게 도움 요청!",@darial7078,So happy that KJK is healthy n can drive again 💪,5,2026-05-17T10:17:00Z
jWk_3vFL9zg,"지예은, 영어 단어 하나도 못 들은 채 양세찬에게 도움 요청!",@darial7078,😂,2,2026-05-17T10:13:04Z
jWk_3vFL9zg,"지예은, 영어 단어 하나도 못 들은 채 양세찬에게 도움 요청!",@장선우-w3p,예은이 영어 잘하네요…..👏👏👏👏,10,2026-05-17T10:12:57Z
Q8PH8vk0QcU,"“죄송해요” 양세찬, 눈치 보며 영어 문장 들은 대로 목적지 설명↘",@박성욱-q5k,"영어천재 세찬이ㅋㅋㅋㅋ
재밌었어요",0,2026-05-18T11:13:02Z
Q8PH8vk0QcU,"“죄송해요” 양세찬, 눈치 보며 영어 문장 들은 대로 목적지 설명↘",@그그그-e5t,"식물원은 단어 자체를 몰랐을테니
트리 제외하면 알아들을 단어 다 알아들어서 맥락을 이해했음 ㅋㅋㅋ",1,2026-05-18T08:38:57Z
Q8PH8vk0QcU,"“죄송해요” 양세찬, 눈치 보며 영어 문장 들은 대로 목적지 설명↘",@기모찌-j9n,지효누님 마지막쯤 차에서 주무시는거같은데... 잘못봤나...,0,2026-05-18T02:06:35Z
Q8PH8vk0QcU,"“죄송해요” 양세찬, 눈치 보며 영어 문장 들은 대로 목적지 설명↘",@시그널-k2y,"박은채허수경누나 
박은채허수경누나",0,2026-05-17T21:58:40Z
Q8PH8vk0QcU,"“죄송해요” 양세찬, 눈치 보며 영어 문장 들은 대로 목적지 설명↘",@yellowjack1989,사실 상식만 주구장창 내서 그렇지 지각 공간 능력처럼 분야를 분화시키면 두각을 보일 멤버들이 있을지도 모름,18,2026-05-17T11:25:12Z
Q8PH8vk0QcU,"“죄송해요” 양세찬, 눈치 보며 영어 문장 들은 대로 목적지 설명↘",@underground84100,"생각지도 못했다  나는 동대문구 100년
된 식당인줄 알았는데  큰나무였음😊",8,2026-05-17T11:05:23Z
Q8PH8vk0QcU,"“죄송해요” 양세찬, 눈치 보며 영어 문장 들은 대로 목적지 설명↘",@diversusreact1627,1:11 양세찬 너무 웃기고 귀엽네요 ㅋㅋㅋㅋㅋㅋㅋㅋ ❤️❤️❤️,3,2026-05-17T10:20:28Z
Q8PH8vk0QcU,"“죄송해요” 양세찬, 눈치 보며 영어 문장 들은 대로 목적지 설명↘",@미크슨,양세찬은 상식이 조금 딸려서 그렇지 아이큐 자체는 높음,33,2026-05-17T10:18:56Z
Q8PH8vk0QcU,"“죄송해요” 양세찬, 눈치 보며 영어 문장 들은 대로 목적지 설명↘",@kiookjung313,"주말 저녁 예능.. 그 기회를 얻기 위해 얼마나 열심히 할 사람들 많을텐데.. 
저렇게 가만히 앉아서 밥만 먹고 출연료 챙기는 멤버를 의리랍시고 10년을 챙겨주나.. 
답답하고 갑갑하고 복장 터진다.",17,2026-05-17T10:13:58Z
Q8PH8vk0QcU,"“죄송해요” 양세찬, 눈치 보며 영어 문장 들은 대로 목적지 설명↘",@yy1818-z8y,양세찬이도 성향상 전소민같은 티키타카 되는 파트너가 있어야 하는데  요즘에 보면 겉돌고 정체된게  보임.,10,2026-05-17T10:08:45Z
Q8PH8vk0QcU,"“죄송해요” 양세찬, 눈치 보며 영어 문장 들은 대로 목적지 설명↘",@darial7078,송지효 예쁘다 😍,11,2026-05-17T10:05:06Z
Q8PH8vk0QcU,"“죄송해요” 양세찬, 눈치 보며 영어 문장 들은 대로 목적지 설명↘",@장선우-w3p,0:18 세찬이 영어 잘한다……👏,20,2026-05-17T10:03:45Z
